Rename,OriginalName
CORE2019MOF3380,HAVYOU_clean
CORE2019MOF3381,HAVZIP_clean
CORE2019MOF3382,HAWGIX_charged
CORE2019MOF3383,HAWGIY_clean
CORE2019MOF3384,HAWREE_clean
CORE2019MOF3385,HAWVAE_clean
CORE2019MOF3386,HAWVEI_clean
CORE2019MOF3387,HAWVIM_clean
CORE2019MOF3388,HAWVOS_clean
CORE2019MOF3389,HAWVUY_clean
CORE2019MOF3390,HAWWAF_clean
CORE2019MOF3391,HAWWEJ_charged
CORE2019MOF3392,HAWWEK_clean
CORE2019MOF3393,HAWWIN_clean
CORE2019MOF3394,HAWWOT_clean
CORE2019MOF3395,HAWWUZ_clean
CORE2019MOF3396,HAWZEM_clean
CORE2019MOF3397,HAWZIQ_clean
CORE2019MOF3398,HAXJEX_clean
CORE2019MOF3399,HAXMUP_clean
CORE2019MOF3400,HAXNOJ_clean
CORE2019MOF3401,HAYLIE_clean
CORE2019MOF3402,HAYTEI_clean
CORE2019MOF3403,HAZGOF01_clean_h
CORE2019MOF3404,HAZGOF02_clean_h
CORE2019MOF3405,HAZGOF03_clean_h
CORE2019MOF3406,HAZGOF04_clean_h
CORE2019MOF3407,HAZGOF05_clean_h
CORE2019MOF3408,HAZGOF06_clean_h
CORE2019MOF3409,HAZGOF07_clean_h
CORE2019MOF3410,HAZGOF08_clean_h
CORE2019MOF3411,HAZGOF_clean
CORE2019MOF3412,HAZNED_clean
CORE2019MOF3413,HAZNIH_clean
CORE2019MOF3414,HAZNON_clean
CORE2019MOF3415,HAZSIL_clean
CORE2019MOF3416,HAZWIP_clean
CORE2019MOF3417,HEBJAB_clean
CORE2019MOF3418,HEBKEG_clean
CORE2019MOF3419,HEBNIN_clean
CORE2019MOF3420,HEBNOT_clean
CORE2019MOF3421,HEBPUB_charged
CORE2019MOF3422,HEBTAL_clean
CORE2019MOF3423,HEBTEP_clean
CORE2019MOF3424,HEDBEZ_clean
CORE2019MOF3425,HEDBID_clean
CORE2019MOF3426,HEDBOJ_clean
CORE2019MOF3427,HEDBUP_clean
CORE2019MOF3428,HEDCAW_clean
CORE2019MOF3429,HEDCEA_clean
CORE2019MOF3430,HEDCIE_clean
CORE2019MOF3431,HEDGUS_clean
CORE2019MOF3432,HEDTER_clean
CORE2019MOF3433,HEFDED_clean
CORE2019MOF3434,HEFDIH_clean
CORE2019MOF3435,HEFDON_clean
CORE2019MOF3436,HEFFAB_charged
CORE2019MOF3437,HEFFEF_clean
CORE2019MOF3438,HEFVAR_clean
CORE2019MOF3439,HEGCEB_clean
CORE2019MOF3440,HEGJUZ_clean
CORE2019MOF3441,HEGNAJ_clean
CORE2019MOF3442,HEGNEN_clean
CORE2019MOF3443,HEGNIR_clean
CORE2019MOF3444,HEGNOX_clean
CORE2019MOF3445,HEGNUD_clean
CORE2019MOF3446,HEGPAL_clean
CORE2019MOF3447,HEHCOO_clean
CORE2019MOF3448,HEKTAU_clean
CORE2019MOF3449,HEKTUO01_clean
CORE2019MOF3450,HEKTUO_clean
CORE2019MOF3451,HELCUY_clean
CORE2019MOF3452,HELDEJ_SL
CORE2019MOF3453,HELDOT_clean
CORE2019MOF3454,HEMTEZ_clean
CORE2019MOF3455,HEMVEB_clean
CORE2019MOF3456,HEMVIF_clean
CORE2019MOF3457,HENYUV_clean
CORE2019MOF3458,HETDUG_clean
CORE2019MOF3459,HETZOW_clean
CORE2019MOF3460,HETZUC_charged
CORE2019MOF3461,HEWFUL_ion_b
CORE2019MOF3462,HEXNOO_clean
CORE2019MOF3463,HEXNUU_clean
CORE2019MOF3464,HEXVEM_clean
CORE2019MOF3465,HEYBIX_clean
CORE2019MOF3466,HEYFUM_clean
CORE2019MOF3467,HEZKIH_clean
CORE2019MOF3468,HEZNUW_clean
CORE2019MOF3469,HEZPIL01_clean
CORE2019MOF3470,HEZSAG_clean
CORE2019MOF3471,HEZSEK_clean
CORE2019MOF3472,HGCNCO_clean
CORE2019MOF3473,HIBGEF_clean
CORE2019MOF3474,HIBGIJ_clean
CORE2019MOF3475,HIBQUE_clean
CORE2019MOF3476,HICGEG_clean
CORE2019MOF3477,HICVOG_clean
CORE2019MOF3478,HICVUM_clean
CORE2019MOF3479,HICWIB_clean
CORE2019MOF3480,HICZAW_clean
CORE2019MOF3481,HICZEA_clean
CORE2019MOF3482,HICZIE_clean
CORE2019MOF3483,HIDBIH_clean
CORE2019MOF3484,HIDBON_clean
CORE2019MOF3485,HIDCUU_clean
CORE2019MOF3486,HIDDAB_clean
CORE2019MOF3487,HIDMEO_clean
CORE2019MOF3488,HIFGEK_clean
CORE2019MOF3489,HIFGIO_SL
CORE2019MOF3490,HIFTOG01_clean
CORE2019MOF3491,HIFTOG02_clean
CORE2019MOF3492,HIFTOG_clean
CORE2019MOF3493,HIFTUM_clean
CORE2019MOF3494,HIFVOI_clean
CORE2019MOF3495,HIFVUO01_clean
CORE2019MOF3496,HIFWAV_clean
CORE2019MOF3497,HIFZAY_charged
CORE2019MOF3498,HIGRIA_clean
CORE2019MOF3499,HIHFOV_clean
CORE2019MOF3500,HIHFUB_clean
CORE2019MOF3501,HIHGAI_clean
CORE2019MOF3502,HIHGEM_manual
CORE2019MOF3503,HIHGIQ_clean
CORE2019MOF3504,HIHGUC_clean
CORE2019MOF3505,HIJMEU_clean
CORE2019MOF3506,HIJSOK_clean
CORE2019MOF3507,HILJUJ_clean
CORE2019MOF3508,HIMSAY_clean
CORE2019MOF3509,HIQKID_clean
CORE2019MOF3510,HIQNAY_clean
CORE2019MOF3511,HIQNIG_clean
CORE2019MOF3512,HIQNUS_clean
CORE2019MOF3513,HIQWOV_clean
CORE2019MOF3514,HISGAT_clean
CORE2019MOF3515,HISGIB_clean
CORE2019MOF3516,HISJAW_clean
CORE2019MOF3517,HISJIE_clean
CORE2019MOF3518,HISSIN_clean
CORE2019MOF3519,HITXUE_clean
CORE2019MOF3520,HIVQAG_clean
CORE2019MOF3521,HIWKEE_clean
CORE2019MOF3522,HIWKII_clean
CORE2019MOF3523,HIWLEG_clean
CORE2019MOF3524,HIWLIK_clean
CORE2019MOF3525,HIWLOO_clean_h
CORE2019MOF3526,HIWLOQ_clean
CORE2019MOF3527,HIWLUW_clean
CORE2019MOF3528,HIWMAD_clean
CORE2019MOF3529,HIWXER01_SL
CORE2019MOF3530,HIWXER_clean
CORE2019MOF3531,HIXDOH01_manual
CORE2019MOF3532,HIXDOH_clean
CORE2019MOF3533,HIYBUN_clean
CORE2019MOF3534,HIYGIH_clean
CORE2019MOF3535,HIYLUY_clean
CORE2019MOF3536,HIYMAF_clean
CORE2019MOF3537,HIYMEJ_clean
CORE2019MOF3538,HIYYEU_clean
CORE2019MOF3539,HIYZEV01_clean
CORE2019MOF3540,HIYZEV_clean
CORE2019MOF3541,HIZQEN01_clean
CORE2019MOF3542,HIZQEN_clean
CORE2019MOF3543,HIZQUD_clean
CORE2019MOF3544,HIZSEQ_clean
CORE2019MOF3545,HIZTUG_clean
CORE2019MOF3546,HOBBEF_clean
CORE2019MOF3547,HOBGAH_clean
CORE2019MOF3548,HOBGEL_clean
CORE2019MOF3549,HOBGIP_clean
CORE2019MOF3550,HOBGOV_clean
CORE2019MOF3551,HOCDIO_clean
CORE2019MOF3552,HOCDOU_clean
CORE2019MOF3553,HODWUS_clean
CORE2019MOF3554,HOFJIX_clean
CORE2019MOF3555,HOFMAS_clean
CORE2019MOF3556,HOFSOL_clean
CORE2019MOF3557,HOFSUS_clean
CORE2019MOF3558,HOGJET_clean
CORE2019MOF3559,HOGJIX_clean
CORE2019MOF3560,HOGJOD_clean
CORE2019MOF3561,HOGJUK_clean
CORE2019MOF3562,HOGLEV01_clean
CORE2019MOF3563,HOGLEV_clean
CORE2019MOF3564,HOGPUQ_clean
CORE2019MOF3565,HOGQAX_clean
CORE2019MOF3566,HOGQEB_clean
CORE2019MOF3567,HOGQIF_clean
CORE2019MOF3568,HOGSIG_clean
CORE2019MOF3569,HOGTOM_clean
CORE2019MOF3570,HOHJAR_clean
CORE2019MOF3571,HOHMEX_manual
CORE2019MOF3572,HOJHUL_clean
CORE2019MOF3573,HOJJUN_clean
CORE2019MOF3574,HOJLEY_clean
CORE2019MOF3575,HOJLID_clean
CORE2019MOF3576,HOJLUP_clean
CORE2019MOF3577,HOJNIF_clean
CORE2019MOF3578,HOJNOL_clean
CORE2019MOF3579,HOJNUR01_clean
CORE2019MOF3580,HOJNUR_clean
CORE2019MOF3581,HOJPAZ_clean
CORE2019MOF3582,HOJPED_clean
CORE2019MOF3583,HOJPIH_clean
CORE2019MOF3584,HOKGUJ_clean
CORE2019MOF3585,HOKLIE_clean
CORE2019MOF3586,HOLQIK_clean
CORE2019MOF3587,HOMRIL_clean
CORE2019MOF3588,HOMXIR_manual
CORE2019MOF3589,HOMZEP_clean
CORE2019MOF3590,HONXAL_clean
CORE2019MOF3591,HOPHUP_clean
CORE2019MOF3592,HOPYEQ01_clean
CORE2019MOF3593,HOPYEQ_clean
CORE2019MOF3594,HOQMIL01_clean
CORE2019MOF3595,HOQMIL02_clean
CORE2019MOF3596,HOQMIL03_clean
CORE2019MOF3597,HOQMIL04_clean
CORE2019MOF3598,HOQMIL_clean
CORE2019MOF3599,HOQMUX_clean
CORE2019MOF3600,HOQNEI_clean
CORE2019MOF3601,HOQNOS_clean
CORE2019MOF3602,HORCOH_clean
CORE2019MOF3603,HORCUN_clean
CORE2019MOF3604,HORHAY_clean
CORE2019MOF3605,HORHEC_clean
CORE2019MOF3606,HORHIG_clean
CORE2019MOF3607,HOTFED_clean
CORE2019MOF3608,HOTWUJ_clean
CORE2019MOF3609,HOVGEG_clean
CORE2019MOF3610,HOVGIK_clean
CORE2019MOF3611,HOVJIN_clean
CORE2019MOF3612,HOVQAM_clean
CORE2019MOF3613,HOVQUG_clean
CORE2019MOF3614,HOWJEK_clean
CORE2019MOF3615,HOWPEQ_clean
CORE2019MOF3616,HOWPIU_clean
CORE2019MOF3617,HOWPOZ_clean
CORE2019MOF3618,HOWPUF_clean
CORE2019MOF3619,HOWQAM_clean
CORE2019MOF3620,HOWQEQ_clean
CORE2019MOF3621,HOWQOA_clean
CORE2019MOF3622,HOWROC_clean
CORE2019MOF3623,HOWSAP_clean
CORE2019MOF3624,HOWSET_clean
CORE2019MOF3625,HOWSIX_clean
CORE2019MOF3626,HOXGEH_clean
CORE2019MOF3627,HOXJIO_charged
CORE2019MOF3628,HOXKIP_clean
CORE2019MOF3629,HOXKUB_clean
CORE2019MOF3630,HOXRUJ_clean
CORE2019MOF3631,HOXSAQ_clean
CORE2019MOF3632,HOXSIY_clean
CORE2019MOF3633,HOXSUK_clean
CORE2019MOF3634,HOYREU_clean
CORE2019MOF3635,HOYRIY_clean
CORE2019MOF3636,HOYROE_clean
CORE2019MOF3637,HOYTUL_clean
CORE2019MOF3638,HOZBUV_clean
CORE2019MOF3639,HOZDIL_clean
CORE2019MOF3640,HOZFEJ_clean
CORE2019MOF3641,HOZFIN_clean
CORE2019MOF3642,HOZTOG_clean
CORE2019MOF3643,HOZXEB_clean
CORE2019MOF3644,HUBQEC_clean
CORE2019MOF3645,HUCBAJ_charged
CORE2019MOF3646,HUCBEN_manual
CORE2019MOF3647,HUCFAO_clean
CORE2019MOF3648,HUCLIB_clean
CORE2019MOF3649,HUCSEF_clean
CORE2019MOF3650,HUCWOT_clean
CORE2019MOF3651,HUCWUZ_clean
CORE2019MOF3652,HUCXAG_clean
CORE2019MOF3653,HUCXEK_clean
CORE2019MOF3654,HUCXIO_clean
CORE2019MOF3655,HUCXOU_clean
CORE2019MOF3656,HUCXUA_clean
CORE2019MOF3657,HUDMAW_clean
CORE2019MOF3658,HUDMEA_clean
CORE2019MOF3659,HUDWUA_clean
CORE2019MOF3660,HUFHEX_clean
CORE2019MOF3661,HUFHIB_clean
CORE2019MOF3662,HUFHOH_clean
CORE2019MOF3663,HUFHUN_clean
CORE2019MOF3664,HUFJAV_clean
CORE2019MOF3665,HUFJEZ_clean
CORE2019MOF3666,HUFJID_clean
CORE2019MOF3667,HUFKUQ_clean
CORE2019MOF3668,HUFLUR_clean
CORE2019MOF3669,HUFMUS_clean
CORE2019MOF3670,HUFYIS_clean
CORE2019MOF3671,HUGTOT_clean
CORE2019MOF3672,HUHBET_clean
CORE2019MOF3673,HUHBUJ_clean
CORE2019MOF3674,HUHJAW_clean
CORE2019MOF3675,HUHJOL_clean
CORE2019MOF3676,HUHNIJ_clean
CORE2019MOF3677,HUJGEA_clean
CORE2019MOF3678,HUJVOX_clean
CORE2019MOF3679,HUKQUZ_charged
CORE2019MOF3680,HUKRIO_clean
CORE2019MOF3681,HULCOI_clean
CORE2019MOF3682,HULRIR_clean
CORE2019MOF3683,HULTEN_clean
CORE2019MOF3684,HULTEP_clean
CORE2019MOF3685,HUMQUC_charged
CORE2019MOF3686,HUMWIX_clean
CORE2019MOF3687,HUNBEX_clean
CORE2019MOF3688,HUNBIB_clean
CORE2019MOF3689,HUNCIE_clean
CORE2019MOF3690,HUNCUQ_clean
CORE2019MOF3691,HUNFIH_clean
CORE2019MOF3692,HUNFON_clean
CORE2019MOF3693,HUPQIU_clean
CORE2019MOF3694,HUQGOR_clean
CORE2019MOF3695,HUQGUX_clean
CORE2019MOF3696,HUQHAE_clean
CORE2019MOF3697,HUQHEI_clean
CORE2019MOF3698,HUQHIM_clean
CORE2019MOF3699,HUQHOS_clean
CORE2019MOF3700,HUQHUY_clean
CORE2019MOF3701,HURFEH_clean
CORE2019MOF3702,HURFIL_clean
CORE2019MOF3703,HURFOR_clean
CORE2019MOF3704,HURFUX_clean
CORE2019MOF3705,HURGAE_clean
CORE2019MOF3706,HURGEH_clean
CORE2019MOF3707,HURGUX01_clean
CORE2019MOF3708,HURGUX_clean
CORE2019MOF3709,HURNOX_clean
CORE2019MOF3710,HURQUG_clean
CORE2019MOF3711,HUSGAE_clean
CORE2019MOF3712,HUSJUC_clean
CORE2019MOF3713,HUSQES_clean
CORE2019MOF3714,HUTTIA_clean
CORE2019MOF3715,HUTZEB_clean
CORE2019MOF3716,HUVHIR_clean
CORE2019MOF3717,HUVHOX_clean
CORE2019MOF3718,HUVNAP_clean
CORE2019MOF3719,HUWDEJ_clean
CORE2019MOF3720,HUWHOY_clean
CORE2019MOF3721,HUWLUI_clean
CORE2019MOF3722,HUWPIA_clean
CORE2019MOF3723,HUWSUN_clean
CORE2019MOF3724,HUWZIK_clean
CORE2019MOF3725,HUXDOT_clean
CORE2019MOF3726,HUXHEP01_clean
CORE2019MOF3727,HUXHEP_clean
CORE2019MOF3728,HUXHUF_clean
CORE2019MOF3729,HUXWAY_clean
CORE2019MOF3730,HUYFAJ_clean
CORE2019MOF3731,HUYJOA_clean
CORE2019MOF3732,HUYJUG_clean
CORE2019MOF3733,HUYKAN_clean
CORE2019MOF3734,HUYKER_clean
CORE2019MOF3735,HUYKIV_clean
CORE2019MOF3736,HUYKOB_clean
CORE2019MOF3737,HUYKUH_clean
CORE2019MOF3738,HUYXOP_clean
CORE2019MOF3739,HUYXUV_clean
CORE2019MOF3740,HUZFEO_clean
CORE2019MOF3741,HUZFIS_charged
CORE2019MOF3742,HUZFOY_charged
CORE2019MOF3743,HUZKUJ_clean
CORE2019MOF3744,HUZLIY_clean
CORE2019MOF3745,HUZSOL_clean
CORE2019MOF3746,HUZSUR_clean
CORE2019MOF3747,HUZXAD_clean
CORE2019MOF3748,HUZXEH_clean
CORE2019MOF3749,HUZXIL_clean
CORE2019MOF3750,HUZXOR_clean
CORE2019MOF3751,HUZXUX_clean
CORE2019MOF3752,HUZYAE_clean
CORE2019MOF3753,HUZYEI_clean
CORE2019MOF3754,HUZYIM_clean
CORE2019MOF3755,IBABOF01_clean
CORE2019MOF3756,IBABOF_clean
CORE2019MOF3757,IBABUL_clean
CORE2019MOF3758,IBACAS_clean
CORE2019MOF3759,IBAPEJ_clean
CORE2019MOF3760,IBAPOS_clean
CORE2019MOF3761,IBAQAF_clean
CORE2019MOF3762,IBAQEJ_clean
CORE2019MOF3763,IBARUA_clean
CORE2019MOF3764,IBASAH_clean
CORE2019MOF3765,IBASEL_clean
CORE2019MOF3766,IBASOV_clean
CORE2019MOF3767,IBASUB_clean
CORE2019MOF3768,IBATEM_clean
CORE2019MOF3769,IBEYOE_clean
CORE2019MOF3770,IBICAZ_clean
CORE2019MOF3771,IBICED_clean
CORE2019MOF3772,IBICIH_clean
CORE2019MOF3773,IBICON_clean
CORE2019MOF3774,IBIRES_clean
CORE2019MOF3775,IBITEU_clean
CORE2019MOF3776,IBITUK_clean
CORE2019MOF3777,IBIYOI_ion_b
CORE2019MOF3778,IBIYUO_clean
CORE2019MOF3779,IBOTAU_clean
CORE2019MOF3780,IBOTEY_clean
CORE2019MOF3781,IBOTIC_clean
CORE2019MOF3782,IBOTOI_clean
CORE2019MOF3783,IBOWIH_charged
CORE2019MOF3784,IBOZIK_clean
CORE2019MOF3785,IBUBAL_clean
CORE2019MOF3786,IBUBIT_clean
CORE2019MOF3787,IBUDOZ_clean
CORE2019MOF3788,IBURAZ_clean
CORE2019MOF3789,IBUYAH_clean
CORE2019MOF3790,ic025743v_s1_clean
CORE2019MOF3791,ic034943jsi20030807_040506_clean
CORE2019MOF3792,ic048812_clean
CORE2019MOF3793,ic049498msi20040906_121120_clean
CORE2019MOF3794,ic050064gsi20050115_040515_clean
CORE2019MOF3795,ic051143vsi20050711_050730_clean
CORE2019MOF3796,ic051810ksi20060220_094504_clean
CORE2019MOF3797,ic0520162si20051122_054836_clean
CORE2019MOF3798,ic0520162si20051122_054857_clean
CORE2019MOF3799,ic060030osi20060309_091447_clean
CORE2019MOF3800,ic060608urom20060410_101638_clean
CORE2019MOF3801,ic060771psi20060614_113937_clean
CORE2019MOF3802,ic062019u-file003_clean
CORE2019MOF3803,ic070274o-file006_clean
CORE2019MOF3804,ic100188w_si_002_clean
CORE2019MOF3805,ic1010083_si_002_clean
CORE2019MOF3806,ic101789u_si_002_clean
CORE2019MOF3807,ic101935f_si_002_auto
CORE2019MOF3808,ic102347b_si_001_clean
CORE2019MOF3809,ic200054b_si_002_clean
CORE2019MOF3810,ic200463k_si_002_clean
CORE2019MOF3811,ic2017598_si_001_clean_h
CORE2019MOF3812,ic202626c_si_002_clean
CORE2019MOF3813,ic202769e_si_002_clean
CORE2019MOF3814,ic300665a_si_002_clean
CORE2019MOF3815,ic3019502_si_002_clean
CORE2019MOF3816,ic302758g_si_002_clean
CORE2019MOF3817,ic400607w_si_001_clean
CORE2019MOF3818,ic400777c_si_002_clean
CORE2019MOF3819,ic400853r_si_002_clean
CORE2019MOF3820,ic401157n_si_002_clean
CORE2019MOF3821,ic401157n_si_003_clean
CORE2019MOF3822,ic401474f_si_002_clean
CORE2019MOF3823,ic402058f_si_002_clean
CORE2019MOF3824,ic402058f_si_003_clean
CORE2019MOF3825,ic402058f_si_004_clean
CORE2019MOF3826,ic402058f_si_005_clean
CORE2019MOF3827,ic402280p_si_002_clean
CORE2019MOF3828,ic402614w_si_002_clean
CORE2019MOF3829,ic402692p_si_002_clean
CORE2019MOF3830,ic402692p_si_003_clean
CORE2019MOF3831,ic402692p_si_004_clean
CORE2019MOF3832,ic402692p_si_005_clean
CORE2019MOF3833,ic403134c_si_002_clean
CORE2019MOF3834,ic403175w_si_002_clean
CORE2019MOF3835,ic500323r_si_001_clean
CORE2019MOF3836,ic500323r_si_002_clean
CORE2019MOF3837,ic5008457_si_002_clean
CORE2019MOF3838,ic500905z_si_002_clean
CORE2019MOF3839,ic5011133_si_002_clean
CORE2019MOF3840,ic5011133_si_003_clean
CORE2019MOF3841,ic5011133_si_004_clean
CORE2019MOF3842,ic501477u_si_002_clean
CORE2019MOF3843,ic501801f_si_002_clean
CORE2019MOF3844,ic501801f_si_003_clean
CORE2019MOF3845,ic501849g_si_002_clean
CORE2019MOF3846,ic501898x_si_004_clean
CORE2019MOF3847,ic501898x_si_005_clean
CORE2019MOF3848,ic502042h_si_002_clean
CORE2019MOF3849,ic5021302_si_002_clean
CORE2019MOF3850,ic502254c_si_002_clean
CORE2019MOF3851,ic502369y_si_002_clean
CORE2019MOF3852,ic502478u_si_003_clean
CORE2019MOF3853,ic502488c_si_002_clean
CORE2019MOF3854,ic502643m_si_003_clean
CORE2019MOF3855,ic502643m_si_006_clean
CORE2019MOF3856,ic502643m_si_007_clean
CORE2019MOF3857,ic502643m_si_008_clean
CORE2019MOF3858,ic502643m_si_009_clean
CORE2019MOF3859,ic502643m_si_010_clean
CORE2019MOF3860,ic502643m_si_011_clean
CORE2019MOF3861,ic502725y_si_003_clean
CORE2019MOF3862,ic502725y_si_004_clean
CORE2019MOF3863,ic502730y_si_002_clean
CORE2019MOF3864,ic5028256_si_002_clean
CORE2019MOF3865,ic502921j_si_002_clean
CORE2019MOF3866,ic502921j_si_003_clean
CORE2019MOF3867,ic5029383_si_002_clean
CORE2019MOF3868,ic5b00096_auto
CORE2019MOF3869,ic5b00096_si_002_clean
CORE2019MOF3870,ic5b00130_si_002_clean
CORE2019MOF3871,ic5b00194_si_002_clean
CORE2019MOF3872,ic5b00217_si_002_clean
CORE2019MOF3873,ic5b00535_si_002_clean
CORE2019MOF3874,ic5b00561_si_002_clean
CORE2019MOF3875,ic5b01023_si_002_clean
CORE2019MOF3876,ic700893w-file001_clean
CORE2019MOF3877,ic7014034-file001_clean
CORE2019MOF3878,ic7025158-file001_clean
CORE2019MOF3879,ic800131r-file003_clean
CORE2019MOF3880,ic8004536-file004_clean
CORE2019MOF3881,ic8008859_si_001_clean
CORE2019MOF3882,ic801404p_si_001_clean
CORE2019MOF3883,ic9002115_si_001_clean
CORE2019MOF3884,ICAGOK_clean
CORE2019MOF3885,ICAQIO_clean
CORE2019MOF3886,ICAQOU_clean
CORE2019MOF3887,ICAREL_clean
CORE2019MOF3888,ICAROV_clean
CORE2019MOF3889,ICAWUF_clean
CORE2019MOF3890,ICEGED_clean
CORE2019MOF3891,ICIKAH_clean
CORE2019MOF3892,ICIKEL_clean
CORE2019MOF3893,ICIKIP_clean
CORE2019MOF3894,ICISAP_clean
CORE2019MOF3895,ICITEU_charged
CORE2019MOF3896,ICITIY_clean
CORE2019MOF3897,ICITUK_charged
CORE2019MOF3898,ICIVAS_clean
CORE2019MOF3899,ICIVEW_clean
CORE2019MOF3900,ICIZAV_clean
CORE2019MOF3901,ICIZOL_clean
CORE2019MOF3902,ICODIP01_clean
CORE2019MOF3903,ICODIP_clean
CORE2019MOF3904,ICORAV_ion_b
CORE2019MOF3905,ICOWON_clean
CORE2019MOF3906,ICOYIK_clean
CORE2019MOF3907,IDAGEA_charged
CORE2019MOF3908,IDAGOL_clean
CORE2019MOF3909,IDAGUR_clean
CORE2019MOF3910,IDAHAY_clean
CORE2019MOF3911,IDAZEU_clean
CORE2019MOF3912,IDEYOF_clean
CORE2019MOF3913,IDIWIB_clean
CORE2019MOF3914,IDIWUN_clean
CORE2019MOF3915,IDIXAU_clean
CORE2019MOF3916,IDORAW_clean
CORE2019MOF3917,IDORIE_clean
CORE2019MOF3918,IDUDES_clean
CORE2019MOF3919,IDUDIW_clean
CORE2019MOF3920,IDUTUW_clean
CORE2019MOF3921,IDUYOX_clean
CORE2019MOF3922,IFAGON_clean
CORE2019MOF3923,IFAHEC_clean
CORE2019MOF3924,IFAQUC_clean
CORE2019MOF3925,IFAREN_charged
CORE2019MOF3926,IFASOZ_clean
CORE2019MOF3927,IFEHUY_clean
CORE2019MOF3928,IFENOY01_SL
CORE2019MOF3929,IFENOY02_SL
CORE2019MOF3930,IFENOY03_SL
CORE2019MOF3931,IFENOY_clean
CORE2019MOF3932,IFEPIT_clean
CORE2019MOF3933,IFEPUG01_clean
CORE2019MOF3934,IFEPUG02_clean
CORE2019MOF3935,IFEPUG03_clean
CORE2019MOF3936,IFEPUG04_clean
CORE2019MOF3937,IFEPUG05_clean
CORE2019MOF3938,IFEPUG06_clean
CORE2019MOF3939,IFEPUG07_clean
CORE2019MOF3940,IFEPUG08_clean
CORE2019MOF3941,IFEPUG09_clean
CORE2019MOF3942,IFEPUG10_clean
CORE2019MOF3943,IFEPUG_SL
CORE2019MOF3944,IFEQAN_SL
CORE2019MOF3945,IFEQER_clean
CORE2019MOF3946,IFEQIV_SL
CORE2019MOF3947,IFEROC_clean
CORE2019MOF3948,IFESAP_clean
CORE2019MOF3949,IFEYIB_clean
CORE2019MOF3950,IFOSIG_clean
CORE2019MOF3951,IFUDAO_charged
CORE2019MOF3952,IFUDES_charged
CORE2019MOF3953,IFUNUU_clean
CORE2019MOF3954,IFUPAC_clean
CORE2019MOF3955,IFUXOW_clean
CORE2019MOF3956,IGAGAA_clean
CORE2019MOF3957,IGAGUU_clean
CORE2019MOF3958,IGAHAB_clean
CORE2019MOF3959,IGAHED01_clean
CORE2019MOF3960,IGAHED02_clean
CORE2019MOF3961,IGAHED_clean
CORE2019MOF3962,IGETUL_clean
CORE2019MOF3963,IGEXOH_clean
CORE2019MOF3964,IGINIX01_clean
CORE2019MOF3965,IGINIX_clean
CORE2019MOF3966,IGITOJ_clean
CORE2019MOF3967,IGIZAA_clean
CORE2019MOF3968,IGIZEF_clean
CORE2019MOF3969,IGIZOP_clean
CORE2019MOF3970,IGIZUV_clean
CORE2019MOF3971,IGOJEV_clean
CORE2019MOF3972,IGORUS_clean
CORE2019MOF3973,IGOYIN_clean
CORE2019MOF3974,IGUCET_clean
CORE2019MOF3975,IGUCEU_clean
CORE2019MOF3976,IGUCIY_clean
CORE2019MOF3977,IGUTEK_clean
CORE2019MOF3978,IGUTUB_clean
CORE2019MOF3979,IGUVIR01_clean
CORE2019MOF3980,IGUVIR_clean
CORE2019MOF3981,IHAJEH_clean
CORE2019MOF3982,IHAJIL_clean
CORE2019MOF3983,IHAZOH_clean
CORE2019MOF3984,IHECAB_clean
CORE2019MOF3985,IHERIY_clean
CORE2019MOF3986,IHILUI_clean
CORE2019MOF3987,IHIMAP01_clean
CORE2019MOF3988,IHIMAP_clean
CORE2019MOF3989,IHIWIF_clean
CORE2019MOF3990,IHOTEG_clean
CORE2019MOF3991,IHUROS_clean
CORE2019MOF3992,IHUTIQ_clean
CORE2019MOF3993,IJANAJ_clean
CORE2019MOF3994,IJANEN_clean
CORE2019MOF3995,IJAPIU_clean
CORE2019MOF3996,IJAPOA_clean
CORE2019MOF3997,IJASES01_clean
CORE2019MOF3998,IJASES_clean
CORE2019MOF3999,IJASIW_clean
CORE2019MOF4000,IJASOC_clean
CORE2019MOF4001,IJATIW_clean
CORE2019MOF4002,IJENER_clean
CORE2019MOF4003,IJENIV_clean
CORE2019MOF4004,IJENOB_clean
CORE2019MOF4005,IJEVEA_clean
CORE2019MOF4006,IJEVIE_clean
CORE2019MOF4007,IJEXIF01_clean
CORE2019MOF4008,IJEXIF_clean
CORE2019MOF4009,IJEXUR_clean
CORE2019MOF4010,IJEXUS_clean
CORE2019MOF4011,IJEYON_clean
CORE2019MOF4012,IJIGOX_clean
CORE2019MOF4013,IJISEZ_clean
CORE2019MOF4014,IJISOK_charged
CORE2019MOF4015,IJODES_clean
CORE2019MOF4016,IJUJEE_clean
CORE2019MOF4017,IJUTEM_clean
CORE2019MOF4018,IKAYAU_clean
CORE2019MOF4019,IKEBUV01_clean
CORE2019MOF4020,IKEBUV_clean
CORE2019MOF4021,IKETAU_clean
CORE2019MOF4022,IKETEY_clean
CORE2019MOF4023,IKETIB_clean
CORE2019MOF4024,IKETIC_clean
CORE2019MOF4025,IKETOH_manual
CORE2019MOF4026,IKETOI_clean
CORE2019MOF4027,IKETUN_clean
CORE2019MOF4028,IKETUO_clean
CORE2019MOF4029,IKEVAW_clean
CORE2019MOF4030,IKEZED_clean
CORE2019MOF4031,IKOKEA_clean
